_2_fwd_4_COLUs_col4_0_speed_r_2_PV_sp,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_v_03,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_u_03,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_t_02,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_t_angle,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_sp,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_ax_end,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_v_02,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_u_02,_2_fwd_2_VERTICAL_2_FRAME_seg02_PM_PV_zr_end,_2_fwd_2_VERTICAL_2_FRAME_seg01_PM_PV_zr_end,_2_fwd_2_VERTICAL_1_STEM_seg02_PM_PV_ar_mid,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_Start,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_End,_2_fwd_2_VERTICAL_1_STEM_PM_PV_zr_bulbNose,_2_fwd_2_VERTICAL_0_PM_PV_zr_FP,FORCES,RESISTANCE_ratio_AA,_fsopt_design_id,_fsopt_generation
0.61,0.5576470588,0.4988235294,0.4694117647,0.3592156863,0.07149019608,-1.176470588,0.4078431373,0.4447058824,0.8617647059,0.6245098039,0.3607843137,0.4767058824,0.1168627451,0.8717647059,0.8450980392,-0.2120497,100.3917,03_OPT/00/NSGA1_000/DES_00179,1
0.76,0.5882352941,0.6023529412,0.5352941176,0.3905882353,0.05619607843,-8.423529412,0.4580392157,0.377254902,0.8841176471,0.6215686275,0.431372549,0.4851764706,0.1207843137,0.8505882353,0.8617647059,-0.8084077,100.4672,03_OPT/00/NSGA1_000/DES_00180,1
0.7133333333,0.52,0.5443137255,0.3650980392,0.2431372549,0.02,3.764705882,0.4015686275,0.5325490196,0.8582352941,0.5735294118,0.4941176471,0.4908235294,0.12,0.877254902,0.8519607843,-1.27515,100.9457,03_OPT/00/NSGA1_000/DES_00181,1
0.6166666667,0.3811764706,0.4847058824,0.3129411765,0.3811764706,0.06537254902,-2.0,0.542745098,0.4745098039,0.8717647059,0.6294117647,0.3254901961,0.5063529412,0.1149019608,0.8850980392,0.8950980392,0.3766905,100.0198,03_OPT/00/NSGA1_000/DES_00182,1
0.6633333333,0.3388235294,0.5490196078,0.5105882353,0.3262745098,0.05670588235,-4.8,0.4392156863,0.5858823529,0.8529411765,0.6225490196,0.1725490196,0.4908235294,0.1219607843,0.8819607843,0.9049019608,1.16833,99.85786,03_OPT/00/NSGA1_000/DES_00183,1
0.5333333333,0.4941176471,0.4360784314,0.3733333333,0.2854901961,0.08117647059,-5.458823529,0.3168627451,0.4760784314,0.88,0.5862745098,0.3176470588,0.4625882353,0.1007843137,0.8537254902,0.9009803922,1.155183,100.1817,03_OPT/00/NSGA1_000/DES_00184,1
0.72,0.5576470588,0.4643137255,0.422745098,0.337254902,0.02611764706,11.83529412,0.2352941176,0.4431372549,0.8788235294,0.6245098039,0.4509803922,0.536,0.1066666667,0.8537254902,0.937254902,-0.6948904,100.3358,03_OPT/00/NSGA1_000/DES_00185,1
0.5266666667,0.5388235294,0.5349019608,0.5435294118,0.368627451,0.06282352941,1.129411765,0.3952941176,0.4321568627,0.8617647059,0.6431372549,0.3176470588,0.4865882353,0.1101960784,0.8788235294,0.8970588235,0.00840289,100.0492,03_OPT/00/NSGA1_000/DES_00186,1
0.5766666667,0.5105882353,0.4862745098,0.5325490196,0.3890196078,0.03223529412,-1.011764706,0.5615686275,0.4760784314,0.8682352941,0.6019607843,0.2549019608,0.5204705882,0.1003921569,0.8929411765,0.9411764706,-0.4353664,99.98459,03_OPT/00/NSGA1_000/DES_00187,1
0.7066666667,0.5670588235,0.5019607843,0.6423529412,0.351372549,0.04090196078,-6.117647059,0.4988235294,0.4949019608,0.8741176471,0.6333333333,0.1960784314,0.5218823529,0.1141176471,0.8654901961,0.8431372549,-0.8269279,100.6747,03_OPT/00/NSGA1_000/DES_00188,1
0.4766666667,0.5529411765,0.5145098039,0.5764705882,0.3341176471,0.03580392157,0.3058823529,0.608627451,0.4368627451,0.8805882353,0.5558823529,0.537254902,0.4654117647,0.111372549,0.8639215686,0.9411764706,-0.4559746,99.99,03_OPT/00/NSGA1_000/DES_00189,1
0.7366666667,0.4870588235,0.5364705882,0.6066666667,0.3592156863,0.02611764706,-1.176470588,0.4768627451,0.5811764706,0.8647058824,0.5705882353,0.5568627451,0.4668235294,0.1019607843,0.8898039216,0.8990196078,-0.663534,100.1112,03_OPT/00/NSGA1_000/DES_00190,1
0.6333333333,0.5129411765,0.5050980392,0.5160784314,0.3341176471,0.06588235294,7.388235294,0.542745098,0.4949019608,0.8894117647,0.5901960784,0.5764705882,0.4625882353,0.1105882353,0.8952941176,0.9068627451,1.415439,99.63342,03_OPT/00/NSGA1_000/DES_00191,1
0.83,0.3882352941,0.591372549,0.3376470588,0.2949019608,0.04141176471,-2.988235294,0.5960784314,0.4807843137,0.8752941176,0.5549019608,0.4745098039,0.5247058824,0.1184313725,0.842745098,0.8705882353,-0.9100487,100.5511,03_OPT/00/NSGA1_000/DES_00192,1
0.5366666667,0.4988235294,0.622745098,0.56,0.3247058824,0.03937254902,-0.8470588235,0.702745098,0.4431372549,0.8641176471,0.5843137255,0.5450980392,0.512,0.1231372549,0.8898039216,0.8980392157,-0.8212266,100.0857,03_OPT/00/NSGA1_000/DES_00193,1
0.7233333333,0.5505882353,0.5615686275,0.4666666667,0.2901960784,0.04701960784,-9.411764706,0.5270588235,0.5764705882,0.8641176471,0.5970588235,0.2745098039,0.4541176471,0.1098039216,0.8929411765,0.9049019608,0.3146073,99.87937,03_OPT/00/NSGA1_000/DES_00194,1
0.5833333333,0.5411764706,0.5803921569,0.6011764706,0.3215686275,0.06843137255,2.776470588,0.511372549,0.5717647059,0.8576470588,0.5843137255,0.1333333333,0.4781176471,0.1184313725,0.8882352941,0.8911764706,1.508871,99.85092,03_OPT/00/NSGA1_000/DES_00195,1
0.56,0.4494117647,0.4768627451,0.5215686275,0.3450980392,0.06537254902,-2.0,0.3388235294,0.4839215686,0.8682352941,0.5745098039,0.2862745098,0.4555294118,0.1094117647,0.877254902,0.9470588235,1.564843,99.72979,03_OPT/00/NSGA1_000/DES_00196,1
0.7233333333,0.5505882353,0.5254901961,0.4941176471,0.3560784314,0.02866666667,-1.011764706,0.3639215686,0.3945098039,0.8552941176,0.6156862745,0.1333333333,0.4710588235,0.1129411765,0.8976470588,0.9421568627,-1.133299,100.2629,03_OPT/00/NSGA1_000/DES_00197,1
0.5166666667,0.5129411765,0.4407843137,0.4721568627,0.288627451,0.07149019608,-0.5176470588,0.4203921569,0.4949019608,0.8729411765,0.6196078431,0.537254902,0.5134117647,0.122745098,0.8521568627,0.8931372549,1.395572,99.91308,03_OPT/00/NSGA1_000/DES_00198,1
0.6233333333,0.5270588235,0.4266666667,0.3705882353,0.3890196078,0.02560784314,2.282352941,0.5396078431,0.568627451,0.8776470588,0.6215686275,0.5019607843,0.5105882353,0.1078431373,0.8631372549,0.9333333333,-0.0669901,100.0033,03_OPT/00/NSGA1_000/DES_00199,1
0.4233333333,0.5717647059,0.5788235294,0.5682352941,0.2807843137,0.04701960784,1.129411765,0.5239215686,0.4603921569,0.8588235294,0.5931372549,0.3411764706,0.5247058824,0.1101960784,0.8411764706,0.9254901961,-0.04063535,100.0257,03_OPT/00/NSGA1_000/DES_00200,1
0.4266666667,0.5952941176,0.5270588235,0.4639215686,0.3341176471,0.05874509804,-2.494117647,0.5301960784,0.4509803922,0.8617647059,0.5931372549,0.5058823529,0.4428235294,0.1003921569,0.8545098039,0.8343137255,-0.8481087,100.7703,03_OPT/00/NSGA1_000/DES_00201,1
0.6533333333,0.5552941176,0.4298039216,0.4282352941,0.2462745098,0.04192156863,3.6,0.4925490196,0.4494117647,0.88,0.5794117647,0.3882352941,0.5289411765,0.1247058824,0.8733333333,0.9058823529,-0.5362005,100.2075,03_OPT/00/NSGA1_000/DES_00202,1
0.4533333333,0.4282352941,0.4549019608,0.5188235294,0.3592156863,0.04039215686,-6.611764706,0.5992156863,0.52,0.8588235294,0.5333333333,0.3921568627,0.5275294118,0.1411764706,0.8576470588,0.8411764706,-1.019996,100.8467,03_OPT/00/NSGA1_000/DES_00203,1
0.6733333333,0.3811764706,0.5192156863,0.4776470588,0.3247058824,0.06231372549,5.247058824,0.4737254902,0.5388235294,0.89,0.6098039216,0.5333333333,0.5515294118,0.1188235294,0.8811764706,0.8911764706,1.506485,99.78973,03_OPT/00/NSGA1_000/DES_00204,1
0.72,0.5270588235,0.5317647059,0.4117647059,0.3498039216,0.05670588235,1.788235294,0.3419607843,0.4949019608,0.8505882353,0.5833333333,0.3764705882,0.4964705882,0.1058823529,0.8890196078,0.9137254902,0.2405441,99.93164,03_OPT/00/NSGA1_000/DES_00205,1
0.7233333333,0.4588235294,0.5756862745,0.557254902,0.337254902,0.03529411765,-5.623529412,0.608627451,0.5294117647,0.8582352941,0.5970588235,0.3803921569,0.5204705882,0.1152941176,0.8694117647,0.8803921569,-0.7266356,100.2913,03_OPT/00/NSGA1_000/DES_00206,1
0.5866666667,0.3647058824,0.5490196078,0.6670588235,0.3152941176,0.05262745098,-1.835294118,0.5584313725,0.4682352941,0.8505882353,0.6117647059,0.431372549,0.5063529412,0.1121568627,0.8780392157,0.887254902,-0.2977196,100.0902,03_OPT/00/NSGA1_000/DES_00207,1
0.58,0.5388235294,0.511372549,0.5325490196,0.2933333333,0.06384313725,1.623529412,0.4015686275,0.4431372549,0.8617647059,0.6117647059,0.2392156863,0.4555294118,0.1058823529,0.8560784314,0.8950980392,-0.06592624,100.1888,03_OPT/00/NSGA1_000/DES_00208,1
0.7066666667,0.3647058824,0.5490196078,0.6670588235,0.3262745098,0.05925490196,-1.835294118,0.5584313725,0.4682352941,0.85,0.6019607843,0.2274509804,0.5063529412,0.1121568627,0.8952941176,0.887254902,-0.08159653,100.0069,03_OPT/00/NSGA1_000/DES_00209,1
0.8033333333,0.4847058824,0.5050980392,0.4721568627,0.2980392157,0.072,-4.305882353,0.5458823529,0.4039215686,0.8570588235,0.631372549,0.1450980392,0.4456470588,0.1109803922,0.8905882353,0.9058823529,0.4269439,99.90497,03_OPT/00/NSGA1_000/DES_00210,1
0.61,0.3882352941,0.4596078431,0.4364705882,0.3701960784,0.02305882353,4.094117647,0.5835294118,0.5043137255,0.9011764706,0.5941176471,0.1764705882,0.4696470588,0.1176470588,0.8890196078,0.9490196078,-0.3014524,100.1236,03_OPT/00/NSGA1_000/DES_00211,1
0.5233333333,0.5482352941,0.5364705882,0.4035294118,0.3905882353,0.0317254902,3.929411765,0.608627451,0.4211764706,0.8694117647,0.6196078431,0.4705882353,0.5007058824,0.1258823529,0.8803921569,0.8950980392,-1.189451,100.485,03_OPT/00/NSGA1_000/DES_00212,1
0.7133333333,0.4635294118,0.5066666667,0.5380392157,0.2462745098,0.04905882353,4.917647059,0.5929411765,0.5341176471,0.8505882353,0.5843137255,0.4117647059,0.4597647059,0.1070588235,0.8866666667,0.8980392157,-0.05795224,99.93386,03_OPT/00/NSGA1_000/DES_00213,1
0.68,0.5882352941,0.4282352941,0.3898039216,0.3137254902,0.03274509804,2.611764706,0.351372549,0.4839215686,0.8535294118,0.6392156863,0.5529411765,0.4781176471,0.1274509804,0.8905882353,0.8960784314,-0.9230136,100.2566,03_OPT/00/NSGA1_000/DES_00214,1
0.4066666667,0.52,0.4219607843,0.3211764706,0.3592156863,0.0602745098,6.564705882,0.2447058824,0.4164705882,0.9147058824,0.6147058824,0.3058823529,0.5134117647,0.1078431373,0.8960784314,0.8882352941,-0.2539851,100.4089,03_OPT/00/NSGA1_000/DES_00215,1
0.53,0.4517647059,0.5003921569,0.4968627451,0.3670588235,0.046,-10.4,0.5270588235,0.5607843137,0.8582352941,0.6323529412,0.4509803922,0.5232941176,0.1160784314,0.8694117647,0.9294117647,0.9659635,99.73286,03_OPT/00/NSGA1_000/DES_00216,1
0.6133333333,0.3835294118,0.5584313725,0.5105882353,0.3011764706,0.06333333333,5.247058824,0.3074509804,0.4917647059,0.8770588235,0.5696078431,0.3333333333,0.5148235294,0.1109803922,0.8937254902,0.8715686275,0.1055197,100.2351,03_OPT/00/NSGA1_000/DES_00217,1
0.59,0.5317647059,0.4062745098,0.2909803922,0.3231372549,0.03274509804,10.02352941,0.1819607843,0.3976470588,0.8570588235,0.6058823529,0.4431372549,0.5317647059,0.142745098,0.8898039216,0.8823529412,-1.255018,100.8516,03_OPT/00/NSGA1_000/DES_00218,1
0.66,0.4447058824,0.431372549,0.3596078431,0.2964705882,0.05721568627,3.929411765,0.4768627451,0.4431372549,0.8829411765,0.6490196078,0.3882352941,0.5585882353,0.1109803922,0.8921568627,0.8666666667,-0.295087,100.322,03_OPT/00/NSGA1_000/DES_00219,1
0.62,0.4823529412,0.5615686275,0.3843137255,0.3090196078,0.02101960784,-3.647058824,0.4360784314,0.4760784314,0.8717647059,0.5892156863,0.2431372549,0.512,0.111372549,0.8890196078,0.8950980392,-1.220396,100.7538,03_OPT/00/NSGA1_000/DES_00220,1
0.4633333333,0.4894117647,0.4894117647,0.4282352941,0.3419607843,0.03580392157,-15.01176471,0.64,0.5639215686,0.85,0.5774509804,0.4470588235,0.5331764706,0.1341176471,0.8592156863,0.85,-0.939958,100.6678,03_OPT/00/NSGA1_000/DES_00221,1
0.7066666667,0.4658823529,0.497254902,0.6011764706,0.3811764706,0.05925490196,1.458823529,0.5082352941,0.4839215686,0.8588235294,0.6088235294,0.3764705882,0.5063529412,0.1082352941,0.8576470588,0.9098039216,0.4438774,99.86359,03_OPT/00/NSGA1_000/DES_00222,1
0.6266666667,0.44,0.4847058824,0.631372549,0.351372549,0.04803921569,0.4705882353,0.5396078431,0.5121568627,0.8617647059,0.6117647059,0.4823529412,0.56,0.1215686275,0.8623529412,0.8637254902,-0.3345569,100.2367,03_OPT/00/NSGA1_000/DES_00223,1
0.7133333333,0.5247058824,0.5505882353,0.6039215686,0.3937254902,0.05262745098,0.8,0.3670588235,0.4870588235,0.8858823529,0.581372549,0.4784313725,0.4583529412,0.1149019608,0.8615686275,0.9156862745,0.4163637,99.82397,03_OPT/00/NSGA1_000/DES_00224,1
0.47,0.5247058824,0.4925490196,0.6423529412,0.3968627451,0.05976470588,-1.341176471,0.3701960784,0.3788235294,0.9117647059,0.6098039216,0.537254902,0.4414117647,0.1054901961,0.8945098039,0.9411764706,0.7307936,99.76543,03_OPT/00/NSGA1_000/DES_00225,1
0.5166666667,0.3952941176,0.4125490196,0.42,0.3984313725,0.03835294118,-6.611764706,0.4768627451,0.5168627451,0.8582352941,0.6343137255,0.4941176471,0.4950588235,0.1090196078,0.8866666667,0.8764705882,-0.8609252,100.4873,03_OPT/00/NSGA1_000/DES_00226,1
0.6,0.4117647059,0.4956862745,0.4501960784,0.2807843137,0.02050980392,-4.964705882,0.6933333333,0.4478431373,0.8864705882,0.5862745098,0.3921568627,0.4724705882,0.1196078431,0.828627451,0.887254902,-1.181469,100.9272,03_OPT/00/NSGA1_000/DES_00227,1
0.5433333333,0.4705882353,0.4658823529,0.5298039216,0.3294117647,0.02560784314,11.34117647,0.3670588235,0.5325490196,0.8841176471,0.6235294118,0.09803921569,0.4922352941,0.1145098039,0.8803921569,0.9078431373,-0.6599753,100.3972,03_OPT/00/NSGA1_000/DES_00228,1
0.7266666667,0.5105882353,0.5333333333,0.3211764706,0.3607843137,0.03223529412,-5.129411765,0.4580392157,0.4745098039,0.8582352941,0.5833333333,0.05098039216,0.5614117647,0.1062745098,0.8952941176,0.9009803922,-1.136143,100.5786,03_OPT/00/NSGA1_000/DES_00229,1
0.7833333333,0.5717647059,0.5458823529,0.5490196078,0.2901960784,0.03019607843,4.588235294,0.3984313725,0.551372549,0.8882352941,0.5921568627,0.5176470588,0.4781176471,0.1141176471,0.8592156863,0.9343137255,0.4453666,99.81755,03_OPT/00/NSGA1_000/DES_00230,1
0.7733333333,0.5129411765,0.4862745098,0.4007843137,0.3121568627,0.08270588235,-14.02352941,0.4141176471,0.4274509804,0.8747058824,0.5970588235,0.337254902,0.4583529412,0.1105882353,0.8780392157,0.9117647059,1.400016,99.88962,03_OPT/00/NSGA1_000/DES_00231,1
0.6933333333,0.52,0.5066666667,0.6039215686,0.3090196078,0.06231372549,-1.835294118,0.4392156863,0.4933333333,0.8605882353,0.5450980392,0.2941176471,0.5670588235,0.1211764706,0.8835294118,0.8264705882,-0.4189581,100.5766,03_OPT/00/NSGA1_000/DES_00232,1
0.6466666667,0.4682352941,0.5898039216,0.2607843137,0.3184313725,0.07811764706,-1.341176471,0.4988235294,0.4525490196,0.8570588235,0.6078431373,0.7568627451,0.5035294118,0.1125490196,0.8968627451,0.868627451,0.7969149,99.945,03_OPT/00/NSGA1_000/DES_00233,1
0.4833333333,0.4941176471,0.4078431373,0.5160784314,0.3074509804,0.07505882353,10.68235294,0.3952941176,0.408627451,0.8594117647,0.6058823529,0.3176470588,0.4498823529,0.1184313725,0.8325490196,0.9205882353,0.6506883,99.95909,03_OPT/00/NSGA1_000/DES_00234,1
0.8366666667,0.4423529412,0.4580392157,0.4474509804,0.2949019608,0.06639215686,-11.55294118,0.5898039216,0.5074509804,0.8776470588,0.5901960784,0.337254902,0.5317647059,0.1192156863,0.8647058824,0.85,0.1399954,100.3094,03_OPT/00/NSGA1_000/DES_00235,1
0.53,0.5129411765,0.5333333333,0.5462745098,0.2901960784,0.06690196078,-2.658823529,0.4862745098,0.4070588235,0.8882352941,0.6029411765,0.2509803922,0.4654117647,0.1294117647,0.8694117647,0.8401960784,-0.4391483,100.5594,03_OPT/00/NSGA1_000/DES_00236,1
0.7433333333,0.5670588235,0.4125490196,0.5050980392,0.3717647059,0.02203921569,-9.576470588,0.6556862745,0.4854901961,0.9041176471,0.5392156863,0.3921568627,0.4668235294,0.1082352941,0.851372549,0.8803921569,-1.153063,100.8854,03_OPT/00/NSGA1_000/DES_00237,1
0.8733333333,0.5294117647,0.448627451,0.5490196078,0.3670588235,0.046,3.929411765,0.4862745098,0.457254902,0.8847058824,0.6147058824,0.3215686275,0.5063529412,0.1070588235,0.877254902,0.8382352941,-0.9240901,100.7177,03_OPT/00/NSGA1_000/DES_00238,1
0.48,0.4776470588,0.5380392157,0.4117647059,0.3294117647,0.05670588235,-10.07058824,0.4329411765,0.3929411765,0.8788235294,0.6382352941,0.4470588235,0.4555294118,0.1141176471,0.8984313725,0.862745098,-0.8289832,100.5502,03_OPT/00/NSGA1_000/DES_00239,1
0.6866666667,0.4941176471,0.4862745098,0.6588235294,0.2807843137,0.05109803922,-1.835294118,0.4674509804,0.568627451,0.8905882353,0.5921568627,0.5058823529,0.4795294118,0.1278431373,0.8929411765,0.9421568627,3.111922,99.45508,03_OPT/00/NSGA1_000/DES_00240,1
0.8266666667,0.5811764706,0.5788235294,0.3321568627,0.3498039216,0.05466666667,-7.270588235,0.4862745098,0.4807843137,0.8511764706,0.6411764706,0.4039215686,0.44,0.108627451,0.8968627451,0.9107843137,0.1063116,99.85058,03_OPT/00/NSGA1_000/DES_00241,1
0.4866666667,0.5482352941,0.5176470588,0.5298039216,0.3325490196,0.06078431373,-3.152941176,0.351372549,0.5011764706,0.8629411765,0.587254902,0.1450980392,0.5247058824,0.1007843137,0.8960784314,0.9068627451,0.3978336,100.0474,03_OPT/00/NSGA1_000/DES_00242,1
0.7933333333,0.4776470588,0.48,0.4035294118,0.32,0.046,-2.988235294,0.5960784314,0.4368627451,0.8941176471,0.5598039216,0.3921568627,0.5585882353,0.1101960784,0.8905882353,0.8656862745,-0.9230113,100.537,03_OPT/00/NSGA1_000/DES_00243,1
0.3966666667,0.4682352941,0.4643137255,0.4474509804,0.3937254902,0.02458823529,7.388235294,0.5678431373,0.5309803922,0.8582352941,0.5764705882,0.1215686275,0.4781176471,0.1129411765,0.8709803922,0.9323529412,-0.7805262,100.3819,03_OPT/00/NSGA1_000/DES_00244,1
0.8133333333,0.4941176471,0.5396078431,0.4117647059,0.3921568627,0.07760784314,7.223529412,0.7247058824,0.5074509804,0.8817647059,0.581372549,0.3411764706,0.4865882353,0.1090196078,0.8725490196,0.9019607843,1.887315,99.67078,03_OPT/00/NSGA1_000/DES_00245,1
0.7633333333,0.4282352941,0.4721568627,0.4721568627,0.2964705882,0.03733333333,-4.305882353,0.5960784314,0.4541176471,0.8858823529,0.6147058824,0.662745098,0.4597647059,0.1184313725,0.8545098039,0.8950980392,-0.7136223,100.2282,03_OPT/00/NSGA1_000/DES_00246,1
0.54,0.5082352941,0.4643137255,0.6615686275,0.3639215686,0.06129411765,-2.329411765,0.737254902,0.4556862745,0.8888235294,0.5950980392,0.3490196078,0.5275294118,0.1050980392,0.8764705882,0.8696078431,-0.1684171,100.2002,03_OPT/00/NSGA1_000/DES_00247,1
0.6166666667,0.5552941176,0.4941176471,0.3925490196,0.3623529412,0.04294117647,-7.764705882,0.1160784314,0.3678431373,0.91,0.6343137255,0.3725490196,0.4865882353,0.1152941176,0.851372549,0.881372549,-0.9073475,100.8529,03_OPT/00/NSGA1_000/DES_00248,1
0.4966666667,0.3929411765,0.4141176471,0.6945098039,0.3184313725,0.04192156863,-1.011764706,0.5647058824,0.4384313725,0.8605882353,0.6137254902,0.5098039216,0.5402352941,0.1003921569,0.8521568627,0.8647058824,-0.9250217,100.6319,03_OPT/00/NSGA1_000/DES_00249,1
0.5966666667,0.4752941176,0.4784313725,0.42,0.3592156863,0.07709803922,-3.152941176,0.3450980392,0.3803921569,0.8729411765,0.5990196078,0.3215686275,0.5077647059,0.1203921569,0.8874509804,0.9215686275,1.02396,99.83652,03_OPT/00/NSGA1_000/DES_00250,1
0.6133333333,0.56,0.5239215686,0.5929411765,0.3592156863,0.07098039216,-2.823529412,0.6933333333,0.5184313725,0.86,0.5892156863,0.4549019608,0.4569411765,0.1278431373,0.8803921569,0.8980392157,1.651482,99.62995,03_OPT/00/NSGA1_000/DES_00251,1
0.5566666667,0.4823529412,0.4956862745,0.488627451,0.2901960784,0.05823529412,4.258823529,0.6431372549,0.4431372549,0.8958823529,0.5745098039,0.02745098039,0.5684705882,0.1074509804,0.8537254902,0.8745098039,-0.3477831,100.5336,03_OPT/00/NSGA1_000/DES_00252,1
0.7066666667,0.5082352941,0.4988235294,0.3211764706,0.337254902,0.06690196078,2.776470588,0.5866666667,0.3741176471,0.8911764706,0.5941176471,0.1960784314,0.5967058824,0.1082352941,0.8968627451,0.8911764706,-0.06821564,100.1488,03_OPT/00/NSGA1_000/DES_00253,1
0.63,0.3811764706,0.511372549,0.557254902,0.3482352941,0.0388627451,-1.835294118,0.4454901961,0.3741176471,0.8735294118,0.5941176471,0.2274509804,0.4541176471,0.1054901961,0.8694117647,0.8666666667,-1.243476,101.0153,03_OPT/00/NSGA1_000/DES_00254,1
0.78,0.4941176471,0.4564705882,0.5325490196,0.2933333333,0.05415686275,-14.35294118,0.6525490196,0.4760784314,0.8817647059,0.5558823529,0.2352941176,0.5247058824,0.1074509804,0.891372549,0.8892156863,-0.3427649,100.1897,03_OPT/00/NSGA1_000/DES_00255,1
0.5266666667,0.4658823529,0.5458823529,0.6011764706,0.3560784314,0.04650980392,-4.635294118,0.5552941176,0.5137254902,0.8929411765,0.5705882353,0.3725490196,0.4611764706,0.1235294118,0.8992156863,0.9343137255,0.909232,99.67859,03_OPT/00/NSGA1_000/DES_00256,1
0.5033333333,0.4282352941,0.5160784314,0.4556862745,0.3215686275,0.04498039216,-9.576470588,0.5552941176,0.4776470588,0.8664705882,0.5509803922,0.1137254902,0.5472941176,0.1270588235,0.8725490196,0.8450980392,-0.969816,100.9307,03_OPT/00/NSGA1_000/DES_00257,1
0.8833333333,0.5764705882,0.4329411765,0.3321568627,0.2839215686,0.03478431373,-12.04705882,0.382745098,0.4917647059,0.8723529412,0.6460784314,0.2509803922,0.4583529412,0.1043137255,0.8858823529,0.9166666667,-0.6424088,100.2511,03_OPT/00/NSGA1_000/DES_00258,1
0.78,0.4823529412,0.4533333333,0.5407843137,0.2807843137,0.02560784314,2.776470588,0.5615686275,0.4352941176,0.8952941176,0.6235294118,0.4705882353,0.5063529412,0.1015686275,0.8898039216,0.8705882353,-1.175096,100.7272,03_OPT/00/NSGA1_000/DES_00259,1
0.58,0.5388235294,0.511372549,0.5545098039,0.2933333333,0.06384313725,3.6,0.4015686275,0.4431372549,0.8558823529,0.6117647059,0.3764705882,0.4541176471,0.1058823529,0.868627451,0.8862745098,-0.134275,100.1493,03_OPT/00/NSGA1_000/DES_00260,1
0.83,0.3882352941,0.591372549,0.3376470588,0.2949019608,0.04141176471,-1.670588235,0.5960784314,0.4807843137,0.8776470588,0.5549019608,0.4745098039,0.5247058824,0.1184313725,0.8662745098,0.8705882353,-0.9136706,100.4823,03_OPT/00/NSGA1_000/DES_00261,1
0.7166666667,0.4635294118,0.4705882353,0.3568627451,0.3168627451,0.05058823529,2.282352941,0.5050980392,0.5121568627,0.8576470588,0.5911764706,0.2784313725,0.4865882353,0.108627451,0.8764705882,0.8441176471,-0.8208214,100.6797,03_OPT/00/NSGA1_000/DES_00262,1
0.6233333333,0.3482352941,0.5882352941,0.6450980392,0.3262745098,0.0602745098,-2.0,0.5835294118,0.502745098,0.8588235294,0.6068627451,0.4509803922,0.5783529412,0.1184313725,0.8866666667,0.8676470588,0.3067076,100.0067,03_OPT/00/NSGA1_000/DES_00263,1
0.78,0.48,0.4282352941,0.4694117647,0.3262745098,0.02764705882,3.105882353,0.6117647059,0.5435294118,0.91,0.5696078431,0.431372549,0.5910588235,0.1105882353,0.8858823529,0.8352941176,-0.9329853,100.8572,03_OPT/00/NSGA1_000/DES_00264,1
0.6866666667,0.4235294118,0.462745098,0.5517647059,0.3560784314,0.05466666667,-3.152941176,0.4674509804,0.3788235294,0.8664705882,0.6274509804,0.168627451,0.4964705882,0.1129411765,0.8874509804,0.8401960784,-1.006874,100.8458,03_OPT/00/NSGA1_000/DES_00265,1
0.68,0.5482352941,0.4360784314,0.2031372549,0.3670588235,0.0342745098,-4.8,0.7278431373,0.4447058824,0.8847058824,0.6029411765,0.4470588235,0.5021176471,0.117254902,0.8780392157,0.8892156863,-1.121881,100.5617,03_OPT/00/NSGA1_000/DES_00266,1
0.6166666667,0.4917647059,0.4941176471,0.4145098039,0.3529411765,0.05976470588,7.552941176,0.2509803922,0.5419607843,0.8529411765,0.6117647059,0.5019607843,0.4936470588,0.1125490196,0.8388235294,0.9166666667,1.031427,99.90264,03_OPT/00/NSGA1_000/DES_00267,1
0.6233333333,0.5105882353,0.5254901961,0.5215686275,0.3811764706,0.03529411765,0.1411764706,0.382745098,0.4023529412,0.8770588235,0.5921568627,0.2196078431,0.5134117647,0.1039215686,0.8670588235,0.8941176471,-1.172477,100.7354,03_OPT/00/NSGA1_000/DES_00268,1
0.3833333333,0.4541176471,0.4862745098,0.5847058824,0.3607843137,0.04396078431,-4.470588235,0.3733333333,0.5247058824,0.8582352941,0.5431372549,0.2862745098,0.5501176471,0.1231372549,0.8615686275,0.831372549,-0.8217567,101.0258,03_OPT/00/NSGA1_000/DES_00269,1
0.7,0.4047058824,0.5631372549,0.4062745098,0.3560784314,0.03529411765,6.235294118,0.4737254902,0.4603921569,0.8917647059,0.6068627451,0.3960784314,0.4682352941,0.1023529412,0.8662745098,0.8911764706,-0.9497393,100.5132,03_OPT/00/NSGA1_000/DES_00270,1
