_2_fwd_4_COLUs_col4_0_speed_r_2_PV_sp,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_v_03,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_u_03,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_t_02,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_t_angle,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_sp,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_ax_end,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_v_02,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_u_02,_2_fwd_2_VERTICAL_2_FRAME_seg02_PM_PV_zr_end,_2_fwd_2_VERTICAL_2_FRAME_seg01_PM_PV_zr_end,_2_fwd_2_VERTICAL_1_STEM_seg02_PM_PV_ar_end,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_Start,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_End,_2_fwd_2_VERTICAL_1_STEM_PM_PV_zr_bulbNose,_2_fwd_2_VERTICAL_0_PM_PV_zr_FP,FORCES,RTRWPMIX,ct_ffw_HP01_value,_fsopt_design_id,_fsopt_generation
0.7909803922,0.478,0.4431372549,0.43,0.2243137255,0.1229411765,6.235294118,0.6462745098,0.4682352941,0.9261176471,0.5925490196,0.417254902,0.6670588235,0.1188235294,0.8539215686,0.7917647059,-0.5467001,-0.4491648,6.68412,03_OPT/00/NSGA1_000/DES_00180,1
0.9770588235,0.476,0.4882352941,0.432,0.2352941176,0.1292156863,6.729411765,0.64,0.4588235294,0.9101176471,0.5549019608,0.5364705882,0.7,0.1019607843,0.8382352941,0.8170588235,-0.5463847,-0.4529064,6.90355,03_OPT/00/NSGA1_000/DES_00181,1
0.752745098,0.446,0.3588235294,0.434,0.1301960784,0.1307843137,4.588235294,0.6023529412,0.4376470588,0.8912941176,0.562745098,0.8196078431,0.6635294118,0.1070588235,0.8666666667,0.7870588235,-0.3264894,-0.4318409,6.8177,03_OPT/00/NSGA1_000/DES_00182,1
0.8776470588,0.408,0.4431372549,0.468,0.1709803922,0.1315686275,1.129411765,0.4705882353,0.3552941176,0.9044705882,0.6254901961,0.6221568627,0.5811764706,0.1015686275,0.8352941176,0.7829411765,-0.1979901,-0.6027252,6.64061,03_OPT/00/NSGA1_000/DES_00183,1
0.9082352941,0.496,0.4921568627,0.412,0.288627451,0.09980392157,8.705882353,0.4705882353,0.3364705882,0.9251764706,0.5705882353,0.4135294118,0.6811764706,0.1137254902,0.8196078431,0.7858823529,-0.5161016,-0.3129586,6.62325,03_OPT/00/NSGA1_000/DES_00184,1
0.928627451,0.454,0.4176470588,0.468,0.1835294118,0.121372549,10.68235294,0.6149019608,0.4494117647,0.9101176471,0.5549019608,0.3725490196,0.6670588235,0.1105882353,0.818627451,0.8070588235,-0.5467876,-0.4779806,6.80105,03_OPT/00/NSGA1_000/DES_00185,1
0.8470588235,0.498,0.2745098039,0.466,0.1019607843,0.1347058824,7.223529412,0.4580392157,0.3647058824,0.8837647059,0.5666666667,0.6333333333,0.6976470588,0.1023529412,0.8725490196,0.7970588235,-0.3191769,-0.4017026,6.82677,03_OPT/00/NSGA1_000/DES_00186,1
0.9235294118,0.416,0.437254902,0.41,0.2117647059,0.1201960784,4.094117647,0.5647058824,0.3223529412,0.9317647059,0.571372549,0.4284313725,0.66,0.1090196078,0.8274509804,0.7994117647,-0.4587258,-0.4755413,6.74183,03_OPT/00/NSGA1_000/DES_00187,1
0.8903921569,0.404,0.4,0.458,0.1019607843,0.1201960784,2.941176471,0.5082352941,0.4564705882,0.8964705882,0.5980392157,0.5998039216,0.6364705882,0.1192156863,0.8225490196,0.8035294118,-0.3895785,-0.4615986,6.80228,03_OPT/00/NSGA1_000/DES_00188,1
0.8954901961,0.398,0.4333333333,0.402,0.2368627451,0.1143137255,5.905882353,0.577254902,0.4376470588,0.9228235294,0.5470588235,0.5178431373,0.7047058824,0.1031372549,0.818627451,0.8035294118,-0.6933158,-0.5041345,6.78152,03_OPT/00/NSGA1_000/DES_00189,1
0.8445098039,0.5,0.3176470588,0.466,0.0831372549,0.1107843137,4.094117647,0.5239215686,0.4423529412,0.8847058824,0.5658823529,0.5476470588,0.6247058824,0.1035294118,0.8862745098,0.8082352941,-0.450746,-0.6130323,6.91727,03_OPT/00/NSGA1_000/DES_00190,1
0.8776470588,0.478,0.4039215686,0.458,0.0862745098,0.1260784314,0.9647058824,0.5458823529,0.3952941176,0.9096470588,0.557254902,0.7898039216,0.6576470588,0.1074509804,0.8568627451,0.8105882353,-0.3443726,-0.4077999,6.9819,03_OPT/00/NSGA1_000/DES_00191,1
0.9082352941,0.494,0.4921568627,0.352,0.2007843137,0.1335294118,9.2,0.6180392157,0.5294117647,0.9167058824,0.5549019608,0.3464705882,0.6305882353,0.1047058824,0.8745098039,0.8141176471,-0.1271982,-0.2876708,6.87435,03_OPT/00/NSGA1_000/DES_00192,1
0.8980392157,0.42,0.3921568627,0.424,0.1584313725,0.1143137255,6.070588235,0.4266666667,0.4141176471,0.8941176471,0.5580392157,0.7525490196,0.6047058824,0.1011764706,0.8901960784,0.8082352941,-0.4903995,-0.6703877,6.99998,03_OPT/00/NSGA1_000/DES_00193,1
0.9184313725,0.508,0.3941176471,0.45,0.1317647059,0.1076470588,4.423529412,0.542745098,0.4282352941,0.8974117647,0.5917647059,0.5849019608,0.6658823529,0.1094117647,0.8950980392,0.79,-0.5925898,-0.5169436,6.81553,03_OPT/00/NSGA1_000/DES_00194,1
0.9362745098,0.452,0.4725490196,0.462,0.1584313725,0.08921568627,6.729411765,0.7780392157,0.4658823529,0.9035294118,0.5564705882,0.5066666667,0.6623529412,0.1003921569,0.8774509804,0.8323529412,-0.9226788,-0.5819369,7.07477,03_OPT/00/NSGA1_000/DES_00195,1
0.9796078431,0.39,0.4568627451,0.42,0.2164705882,0.1194117647,9.694117647,0.5866666667,0.4447058824,0.9105882353,0.5870588235,0.4656862745,0.6529411765,0.1121568627,0.8490196078,0.8076470588,-0.5785647,-0.5233979,6.82121,03_OPT/00/NSGA1_000/DES_00196,1
0.9005882353,0.508,0.2921568627,0.422,0.2007843137,0.1205882353,0.4705882353,0.6305882353,0.4564705882,0.9138823529,0.6168627451,0.7376470588,0.6364705882,0.1133333333,0.8647058824,0.8023529412,-0.4683358,-0.5089899,6.91358,03_OPT/00/NSGA1_000/DES_00197,1
0.8929411765,0.506,0.431372549,0.446,0.1411764706,0.1276470588,1.952941176,0.7215686275,0.3317647059,0.9402352941,0.5494117647,0.6221568627,0.6764705882,0.1274509804,0.8607843137,0.8123529412,-0.3742646,-0.2884965,6.96209,03_OPT/00/NSGA1_000/DES_00198,1
0.8394117647,0.364,0.4529411765,0.45,0.1019607843,0.132745098,-8.917647059,0.3482352941,0.4470588235,0.9148235294,0.5745098039,0.5998039216,0.6670588235,0.1164705882,0.8460784314,0.8094117647,-0.2177997,-0.3998012,6.88425,03_OPT/00/NSGA1_000/DES_00199,1
0.9158823529,0.442,0.2901960784,0.458,0.1835294118,0.121372549,3.270588235,0.6901960784,0.4,0.9082352941,0.5737254902,0.6147058824,0.6552941176,0.1039215686,0.8656862745,0.8111764706,-0.5138601,-0.5197542,6.92394,03_OPT/00/NSGA1_000/DES_00200,1
0.8649019608,0.454,0.4156862745,0.484,0.1129411765,0.1162745098,3.435294118,0.6211764706,0.4023529412,0.9143529412,0.5807843137,0.7078431373,0.6141176471,0.1070588235,0.8441176471,0.7852941176,-0.3574077,-0.5398889,6.71737,03_OPT/00/NSGA1_000/DES_00201,1
0.9821568627,0.486,0.3529411765,0.394,0.2180392157,0.1084313725,5.411764706,0.671372549,0.3247058824,0.8974117647,0.5729411765,0.6854901961,0.6682352941,0.1219607843,0.8705882353,0.8282352941,-0.7733808,-0.4502759,7.1293,03_OPT/00/NSGA1_000/DES_00202,1
0.7654901961,0.34,0.3784313725,0.47,0.1050980392,0.1088235294,-0.5176470588,0.5145098039,0.3929411765,0.8927058824,0.5470588235,0.5923529412,0.6129411765,0.1039215686,0.8735294118,0.7847058824,-0.2749794,-0.5384518,6.71346,03_OPT/00/NSGA1_000/DES_00203,1
0.8598039216,0.41,0.3960784314,0.502,0.1631372549,0.112745098,4.258823529,0.6274509804,0.3529411765,0.9049411765,0.5509803922,0.7935294118,0.6717647059,0.1007843137,0.9401960784,0.8088235294,-0.6651216,-0.4820399,7.1402,03_OPT/00/NSGA1_000/DES_00204,1
0.8852941176,0.468,0.3862745098,0.382,0.2368627451,0.1182352941,2.117647059,0.5270588235,0.3929411765,0.9110588235,0.5941176471,0.7376470588,0.62,0.1105882353,0.8794117647,0.8,-0.5227233,-0.6162476,6.91917,03_OPT/00/NSGA1_000/DES_00205,1
0.8929411765,0.476,0.4078431373,0.484,0.09568627451,0.1335294118,8.211764706,0.5364705882,0.4564705882,0.8908235294,0.5784313725,0.5066666667,0.6552941176,0.1125490196,0.8823529412,0.7882352941,-0.1306323,-0.3065208,6.74539,03_OPT/00/NSGA1_000/DES_00206,1
0.9031372549,0.446,0.4490196078,0.428,0.2431372549,0.1182352941,0.4705882353,0.577254902,0.4376470588,0.9072941176,0.5250980392,0.6296078431,0.6835294118,0.1066666667,0.8617647059,0.8282352941,-0.6864229,-0.4751962,7.06721,03_OPT/00/NSGA1_000/DES_00207,1
0.7909803922,0.478,0.4431372549,0.424,0.2196078431,0.1229411765,6.235294118,0.6462745098,0.4682352941,0.9223529412,0.5925490196,0.417254902,0.6647058824,0.1188235294,0.8539215686,0.7917647059,-0.5491667,-0.4592853,6.68412,03_OPT/00/NSGA1_000/DES_00208,1
0.8062745098,0.454,0.4568627451,0.484,0.1176470588,0.1041176471,1.458823529,0.702745098,0.4541176471,0.9204705882,0.5690196078,0.6221568627,0.6447058824,0.1050980392,0.8911764706,0.81,-0.6236856,-0.5474047,6.97442,03_OPT/00/NSGA1_000/DES_00209,1
0.9745098039,0.478,0.3607843137,0.434,0.1866666667,0.13,10.35294118,0.3952941176,0.3788235294,0.9016470588,0.508627451,0.5849019608,0.6035294118,0.1050980392,0.8735294118,0.8011764706,-0.3350368,-0.6142091,6.84739,03_OPT/00/NSGA1_000/DES_00210,1
0.9235294118,0.444,0.4039215686,0.486,0.1458823529,0.1178431373,7.882352941,0.4298039216,0.2494117647,0.9091764706,0.5619607843,0.4694117647,0.7117647059,0.1305882353,0.8911764706,0.8123529412,-0.5245291,-0.2686995,6.99453,03_OPT/00/NSGA1_000/DES_00211,1
0.9566666667,0.452,0.3568627451,0.434,0.2023529412,0.1335294118,4.752941176,0.2666666667,0.3388235294,0.8969411765,0.5203921569,0.6333333333,0.6811764706,0.1062745098,0.9647058824,0.8088235294,-0.2952666,-0.3659674,7.20791,03_OPT/00/NSGA1_000/DES_00212,1
0.8139215686,0.456,0.4960784314,0.336,0.3152941176,0.1021568627,1.458823529,0.6337254902,0.4141176471,0.9058823529,0.5933333333,0.3278431373,0.6376470588,0.122745098,0.8294117647,0.7935294118,-0.5934986,-0.5112814,6.68661,03_OPT/00/NSGA1_000/DES_00213,1
0.8954901961,0.458,0.4980392157,0.468,0.1349019608,0.09509803922,9.529411765,0.7874509804,0.4235294118,0.8988235294,0.5368627451,0.4768627451,0.6588235294,0.1160784314,0.9068627451,0.8529411765,-0.8337373,-0.3906288,7.34578,03_OPT/00/NSGA1_000/DES_00214,1
0.7935294118,0.502,0.437254902,0.412,0.2180392157,0.1205882353,4.094117647,0.5992156863,0.4847058824,0.9289411765,0.6074509804,0.5178431373,0.6858823529,0.1250980392,0.868627451,0.7852941176,-0.5611844,-0.3853903,6.71495,03_OPT/00/NSGA1_000/DES_00215,1
0.8521568627,0.392,0.3333333333,0.438,0.1082352941,0.1037254902,10.68235294,0.4392156863,0.4494117647,0.8931764706,0.5784313725,0.5774509804,0.5882352941,0.1101960784,0.8715686275,0.8147058824,-0.5461435,-0.6786995,6.95952,03_OPT/00/NSGA1_000/DES_00216,1
0.6941176471,0.426,0.4450980392,0.442,0.2070588235,0.1241176471,11.01176471,0.6211764706,0.4823529412,0.9223529412,0.5870588235,0.2533333333,0.6223529412,0.1309803922,0.8117647059,0.7958823529,-0.4744689,-0.5128486,6.6975,03_OPT/00/NSGA1_000/DES_00217,1
0.9337254902,0.45,0.4254901961,0.496,0.2180392157,0.1225490196,6.564705882,0.351372549,0.3223529412,0.8908235294,0.548627451,0.57,0.7376470588,0.1066666667,0.8794117647,0.7894117647,-0.6141306,-0.3748493,6.76091,03_OPT/00/NSGA1_000/DES_00218,1
0.8750980392,0.488,0.4156862745,0.42,0.1239215686,0.1249019608,11.34117647,0.3858823529,0.2117647059,0.9002352941,0.5352941176,0.6147058824,0.7694117647,0.1082352941,0.9254901961,0.8188235294,-0.5420475,-0.1362494,7.14781,03_OPT/00/NSGA1_000/DES_00219,1
0.9898039216,0.412,0.4274509804,0.424,0.142745098,0.1311764706,0.1411764706,0.4266666667,0.2,0.8903529412,0.5643137255,0.4507843137,0.6882352941,0.1066666667,0.9333333333,0.7864705882,-0.1130097,-0.3131023,6.86262,03_OPT/00/NSGA1_000/DES_00220,1
0.8011764706,0.454,0.4098039216,0.378,0.2258823529,0.1182352941,5.905882353,0.7058823529,0.4352941176,0.9077647059,0.5478431373,0.7637254902,0.6247058824,0.1098039216,0.818627451,0.7958823529,-0.5544339,-0.569,6.79691,03_OPT/00/NSGA1_000/DES_00221,1
0.8343137255,0.486,0.4333333333,0.474,0.2196078431,0.1229411765,5.411764706,0.608627451,0.4729411765,0.9068235294,0.5909803922,0.4098039216,0.6823529412,0.1309803922,0.831372549,0.7835294118,-0.5499004,-0.4176869,6.60868,03_OPT/00/NSGA1_000/DES_00222,1
0.9770588235,0.414,0.4137254902,0.414,0.1176470588,0.09274509804,0.9647058824,0.7592156863,0.5176470588,0.9312941176,0.5549019608,0.4954901961,0.64,0.1117647059,0.8450980392,0.8464705882,-0.6763763,-0.4933158,7.15733,03_OPT/00/NSGA1_000/DES_00223,1
0.8623529412,0.358,0.437254902,0.482,0.2525490196,0.1158823529,7.552941176,0.6619607843,0.3741176471,0.9143529412,0.5909803922,0.4619607843,0.6329411765,0.1054901961,0.818627451,0.8129411765,-0.6332711,-0.5804935,6.85817,03_OPT/00/NSGA1_000/DES_00224,1
0.8750980392,0.476,0.4882352941,0.264,0.2556862745,0.09392156863,-0.6823529412,0.7247058824,0.2870588235,0.8988235294,0.6011764706,0.2496078431,0.6858823529,0.111372549,0.8303921569,0.8464705882,-0.7936373,-0.4039268,7.13459,03_OPT/00/NSGA1_000/DES_00225,1
0.8674509804,0.492,0.3529411765,0.384,0.2682352941,0.1307843137,9.035294118,0.4925490196,0.4258823529,0.8978823529,0.5392156863,0.3539215686,0.6658823529,0.1125490196,0.8480392157,0.8070588235,-0.5588966,-0.5439398,6.80813,03_OPT/00/NSGA1_000/DES_00226,1
0.9056862745,0.43,0.4647058824,0.41,0.1866666667,0.07235294118,4.258823529,0.6933333333,0.5058823529,0.9364705882,0.5376470588,0.4731372549,0.6917647059,0.1003921569,0.8715686275,0.8241176471,-0.9955432,-0.5341766,6.98144,03_OPT/00/NSGA1_000/DES_00227,1
0.8215686275,0.354,0.337254902,0.424,0.2870588235,0.0931372549,3.105882353,0.737254902,0.4635294118,0.9374117647,0.5705882353,0.4843137255,0.6247058824,0.1047058824,0.8382352941,0.8347058824,-0.8451456,-0.6469691,7.05212,03_OPT/00/NSGA1_000/DES_00228,1
0.8343137255,0.494,0.2843137255,0.476,0.06588235294,0.1268627451,6.235294118,0.5709803922,0.4047058824,0.8818823529,0.5462745098,0.5923529412,0.6529411765,0.1031372549,0.918627451,0.7982352941,-0.206168,-0.4309671,6.93851,03_OPT/00/NSGA1_000/DES_00229,1
0.9770588235,0.45,0.362745098,0.446,0.1176470588,0.1249019608,-0.02352941176,0.5364705882,0.2141176471,0.8894117647,0.5345098039,0.6817647059,0.6564705882,0.1247058824,0.9019607843,0.7988235294,-0.1827557,-0.3177734,6.96998,03_OPT/00/NSGA1_000/DES_00230,1
0.9949019608,0.442,0.3764705882,0.424,0.07058823529,0.1405882353,-0.5176470588,0.4109803922,0.3811764706,0.9072941176,0.5525490196,0.5290196078,0.6741176471,0.1105882353,0.8901960784,0.8335294118,0.2915247,0.03114835,7.14152,03_OPT/00/NSGA1_000/DES_00231,1
0.9005882353,0.49,0.4274509804,0.402,0.111372549,0.1182352941,2.117647059,0.4925490196,0.2776470588,0.8889411765,0.5666666667,0.7003921569,0.6835294118,0.1180392157,0.9009803922,0.8394117647,-0.4892768,-0.300259,7.29171,03_OPT/00/NSGA1_000/DES_00232,1
0.9668627451,0.49,0.4843137255,0.426,0.08470588235,0.1198039216,-1.011764706,0.5490196078,0.2658823529,0.8978823529,0.5117647059,0.6333333333,0.6658823529,0.1184313725,0.9176470588,0.8052941176,-0.2653254,-0.3387391,7.04138,03_OPT/00/NSGA1_000/DES_00233,1
0.7705882353,0.482,0.3980392157,0.426,0.2321568627,0.1323529412,0.3058823529,0.4894117647,0.3435294118,0.8950588235,0.5658823529,0.6221568627,0.6517647059,0.102745098,0.8598039216,0.7894117647,-0.3898027,-0.5280894,6.73533,03_OPT/00/NSGA1_000/DES_00234,1
0.8317647059,0.434,0.3705882353,0.41,0.2070588235,0.1225490196,6.4,0.6054901961,0.4164705882,0.9228235294,0.5917647059,0.4098039216,0.6317647059,0.111372549,0.8235294118,0.8235294118,-0.5651604,-0.6386684,6.94727,03_OPT/00/NSGA1_000/DES_00235,1
0.8878431373,0.426,0.3823529412,0.486,0.1615686275,0.1225490196,5.905882353,0.4737254902,0.3741176471,0.8823529412,0.5274509804,0.5215686275,0.6705882353,0.1074509804,0.9117647059,0.8052941176,-0.4835125,-0.4898343,6.96352,03_OPT/00/NSGA1_000/DES_00236,1
0.9515686275,0.5,0.3803921569,0.398,0.06745098039,0.1374509804,5.741176471,0.5490196078,0.2211764706,0.9002352941,0.5658823529,0.5625490196,0.7,0.1094117647,0.8882352941,0.8058823529,-0.1828459,-0.2711632,6.91947,03_OPT/00/NSGA1_000/DES_00237,1
0.7501960784,0.366,0.4607843137,0.47,0.2870588235,0.107254902,-0.8470588235,0.7058823529,0.3011764706,0.9284705882,0.5345098039,0.6817647059,0.6835294118,0.1031372549,0.8274509804,0.7970588235,-0.5406954,-0.3382121,6.77429,03_OPT/00/NSGA1_000/DES_00238,1
0.8470588235,0.414,0.4156862745,0.444,0.2525490196,0.1115686275,11.67058824,0.7905882353,0.3247058824,0.9218823529,0.5752941176,0.5774509804,0.6517647059,0.1219607843,0.8098039216,0.7994117647,-0.6230413,-0.4049448,6.75172,03_OPT/00/NSGA1_000/DES_00239,1
0.8215686275,0.46,0.3882352941,0.43,0.05647058824,0.1205882353,-5.623529412,0.5396078431,0.5576470588,0.8832941176,0.5807843137,0.4135294118,0.6082352941,0.1090196078,0.9401960784,0.8064705882,0.1545912,-0.318606,7.054,03_OPT/00/NSGA1_000/DES_00240,1
0.8037254902,0.448,0.4450980392,0.494,0.271372549,0.1201960784,8.211764706,0.7529411765,0.4,0.9204705882,0.5470588235,0.6892156863,0.6576470588,0.1094117647,0.8362745098,0.8282352941,-0.7515798,-0.5824662,7.05433,03_OPT/00/NSGA1_000/DES_00241,1
0.8496078431,0.446,0.4352941176,0.304,0.2666666667,0.1288235294,3.6,0.6650980392,0.4376470588,0.9261176471,0.6011764706,0.3054901961,0.6858823529,0.1415686275,0.8382352941,0.7829411765,-0.4972061,-0.3675643,6.60038,03_OPT/00/NSGA1_000/DES_00242,1
0.8547058824,0.486,0.3392156863,0.454,0.0831372549,0.1017647059,3.929411765,0.6023529412,0.4447058824,0.8865882353,0.5360784314,0.5290196078,0.6047058824,0.1023529412,0.912745098,0.8176470588,-0.5224558,-0.6517389,7.05829,03_OPT/00/NSGA1_000/DES_00243,1
0.9056862745,0.48,0.3431372549,0.436,0.2305882353,0.1343137255,5.411764706,0.4894117647,0.2423529412,0.9002352941,0.5141176471,0.5662745098,0.6517647059,0.1180392157,0.8901960784,0.7823529412,-0.2694029,-0.3931617,6.75121,03_OPT/00/NSGA1_000/DES_00244,1
0.9311764706,0.46,0.437254902,0.238,0.2258823529,0.1068627451,2.117647059,0.4768627451,0.3764705882,0.8988235294,0.5690196078,0.3054901961,0.6458823529,0.1003921569,0.8333333333,0.8311764706,-0.6439553,-0.6140616,7.00561,03_OPT/00/NSGA1_000/DES_00245,1
0.7833333333,0.496,0.2941176471,0.398,0.08,0.1021568627,6.235294118,0.5239215686,0.4447058824,0.8865882353,0.531372549,0.5811764706,0.6341176471,0.1094117647,0.9039215686,0.8011764706,-0.5479251,-0.5859724,6.92991,03_OPT/00/NSGA1_000/DES_00246,1
0.8725490196,0.426,0.4666666667,0.434,0.1270588235,0.09549019608,3.6,0.6933333333,0.4988235294,0.8931764706,0.5658823529,0.5811764706,0.6917647059,0.1035294118,0.8647058824,0.8470588235,-0.7812692,-0.4150479,7.20532,03_OPT/00/NSGA1_000/DES_00247,1
0.9464705882,0.508,0.4666666667,0.284,0.2776470588,0.09156862745,3.105882353,0.7968627451,0.4423529412,0.8941176471,0.5541176471,0.2719607843,0.6458823529,0.1007843137,0.8215686275,0.8535294118,-0.9097317,-0.6289289,7.19234,03_OPT/00/NSGA1_000/DES_00248,1
0.7858823529,0.45,0.4215686275,0.322,0.2698039216,0.1449019608,2.117647059,0.6807843137,0.4705882353,0.9444705882,0.571372549,0.4358823529,0.6564705882,0.1145098039,0.8352941176,0.7923529412,-0.3257926,-0.3790162,6.68459,03_OPT/00/NSGA1_000/DES_00249,1
0.87,0.394,0.3960784314,0.492,0.2807843137,0.121372549,6.729411765,0.5898039216,0.3858823529,0.9134117647,0.602745098,0.6966666667,0.6847058824,0.1149019608,0.8215686275,0.7911764706,-0.6986488,-0.4822691,6.73603,03_OPT/00/NSGA1_000/DES_00250,1
0.9694117647,0.456,0.2254901961,0.464,0.08156862745,0.1037254902,5.905882353,0.577254902,0.4847058824,0.8889411765,0.5815686275,0.5774509804,0.6105882353,0.1078431373,0.8931372549,0.7964705882,-0.4576761,-0.6145228,6.85747,03_OPT/00/NSGA1_000/DES_00251,1
0.8598039216,0.47,0.3156862745,0.468,0.08941176471,0.118627451,6.070588235,0.3984313725,0.4705882353,0.8945882353,0.58,0.4954901961,0.6364705882,0.1031372549,0.8950980392,0.82,-0.3252548,-0.4841792,7.01659,03_OPT/00/NSGA1_000/DES_00252,1
0.7807843137,0.4,0.4137254902,0.412,0.2039215686,0.1245098039,8.705882353,0.7152941176,0.4964705882,0.9228235294,0.5862745098,0.3874509804,0.6423529412,0.1058823529,0.8696078431,0.7976470588,-0.4174574,-0.4732096,6.73404,03_OPT/00/NSGA1_000/DES_00253,1
0.8776470588,0.44,0.4176470588,0.416,0.2729411765,0.121372549,-0.6823529412,0.4674509804,0.4541176471,0.9068235294,0.5321568627,0.5774509804,0.6364705882,0.1054901961,0.8843137255,0.8176470588,-0.5638183,-0.5514733,7.00467,03_OPT/00/NSGA1_000/DES_00254,1
0.9031372549,0.472,0.3529411765,0.454,0.16,0.1249019608,4.094117647,0.6180392157,0.4,0.8912941176,0.5580392157,0.4656862745,0.6235294118,0.1058823529,0.9196078431,0.8152941176,-0.2955561,-0.5163151,7.0509,03_OPT/00/NSGA1_000/DES_00255,1
0.8903921569,0.506,0.462745098,0.398,0.1882352941,0.1296078431,4.423529412,0.4737254902,0.4870588235,0.9011764706,0.5454901961,0.5960784314,0.66,0.108627451,0.8254901961,0.8076470588,-0.3999423,-0.4121443,6.82911,03_OPT/00/NSGA1_000/DES_00256,1
0.8776470588,0.43,0.4901960784,0.316,0.2494117647,0.09235294118,-0.02352941176,0.7466666667,0.4141176471,0.8988235294,0.58,0.4209803922,0.6517647059,0.1156862745,0.8392156863,0.8476470588,-0.9007909,-0.5555583,7.16121,03_OPT/00/NSGA1_000/DES_00257,1
0.9133333333,0.452,0.4725490196,0.396,0.1835294118,0.1131372549,8.870588235,0.5960784314,0.4376470588,0.9077647059,0.5980392157,0.4060784314,0.6741176471,0.1184313725,0.9166666667,0.7847058824,-0.5513732,-0.4528421,6.80766,03_OPT/00/NSGA1_000/DES_00258,1
0.8062745098,0.464,0.4431372549,0.47,0.2729411765,0.1343137255,11.34117647,0.6337254902,0.4141176471,0.9355294118,0.5776470588,0.3725490196,0.6552941176,0.1239215686,0.8745098039,0.7935294118,-0.4972452,-0.4085993,6.74086,03_OPT/00/NSGA1_000/DES_00259,1
